Source IP,Destination IP,Protocol,Length,Time,SYN_Flag,ACK_Flag,FIN_Flag,RST_Flag,PSH_Flag,URG_Flag,Source_Port,Dest_Port,TTL,Window_Size,Payload
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,728,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.908515,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:18.908742,0,0,0,0,0,0,50464,443,128,131072,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,440,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,85,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,312,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,85,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.910482,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:18.910750,0,0,0,0,0,0,50464,443,128,262400,TCP
192.168.51.100,207.120.40.165,TCP,90,2024-12-06T10:40:18.922241,0,0,0,0,0,0,50464,443,128,262400,TLS
192.168.51.100,207.120.40.165,TCP,90,2024-12-06T10:40:18.922383,0,0,0,0,0,0,50464,443,128,262400,TLS
192.168.51.100,207.120.40.165,TCP,90,2024-12-06T10:40:18.922433,0,0,0,0,0,0,50464,443,128,262400,TLS
192.168.51.100,207.120.40.165,TCP,90,2024-12-06T10:40:18.922470,0,0,0,0,0,0,50464,443,128,262400,TLS
192.168.51.100,207.120.40.165,TCP,90,2024-12-06T10:40:18.922510,0,0,0,0,0,0,50464,443,128,262400,TLS
192.168.51.100,207.120.40.165,TCP,90,2024-12-06T10:40:18.922554,0,0,0,0,0,0,50464,443,128,262400,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:18.928787,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:18.928972,0,0,0,0,0,0,50464,443,128,262400,TCP
192.168.51.163,192.168.51.100,UDP,325,2024-12-06T10:40:18.943056,0,0,0,0,0,0,53,56763,64,,DNS
192.168.51.100,192.168.51.163,UDP,83,2024-12-06T10:40:18.956722,0,0,0,0,0,0,60113,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,83,2024-12-06T10:40:18.957263,0,0,0,0,0,0,59480,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,83,2024-12-06T10:40:18.957604,0,0,0,0,0,0,61987,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,335,2024-12-06T10:40:18.965017,0,0,0,0,0,0,53,59480,64,,DNS
192.168.51.163,192.168.51.100,UDP,239,2024-12-06T10:40:18.965017,0,0,0,0,0,0,53,60113,64,,DNS
192.168.51.100,207.120.40.170,TCP,66,2024-12-06T10:40:18.972715,0,0,0,0,0,0,50465,443,128,64240,TCP
192.168.51.100,207.120.40.170,TCP,66,2024-12-06T10:40:18.973244,0,0,0,0,0,0,50466,443,128,64240,TCP
192.168.51.100,207.120.40.170,TCP,66,2024-12-06T10:40:18.973640,0,0,0,0,0,0,50467,443,128,64240,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.013250,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.013520,0,0,0,0,0,0,50464,443,128,262400,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.015359,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.015680,0,0,0,0,0,0,50464,443,128,262400,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.016065,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.016065,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.016065,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.016065,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.016065,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.016065,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.016188,0,0,0,0,0,0,50464,443,128,262400,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.019079,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.019385,0,0,0,0,0,0,50464,443,128,262400,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.020907,0,0,0,0,0,0,443,50464,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.021274,0,0,0,0,0,0,50464,443,128,525056,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.021675,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.021675,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.021675,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.021675,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.021675,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.021675,0,0,0,0,0,0,443,50464,50,64128,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:19.021823,0,0,0,0,0,0,50464,443,128,525056,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:19.024405,0,0,0,0,0,0,443,50464,50,64128,TCP
